scene,seed,allocator,fraction,frame,final,rays_fired,returns,rays_per_frame,ray_accounting,candidates_flagged,achieved_fraction,ms_per_frame,elev_mae,elev_rmse,elev_p95,n_compared,n_gt_cells,coverage_recall,coverage,n_extra,trav_precision,trav_recall,trav_f1,unsafe_rate,unknown_on_hazard,n_hazard_cells,n_free_cells,free_coverage,negative_detected,negative_unknown,negative_missed_unsafe,n_negative_cells,positive_detected,positive_unknown,positive_missed_unsafe,n_positive_cells,corridor_negative_detected,corridor_negative_missed_unsafe,n_corridor_negative,corridor_positive_detected,corridor_positive_missed_unsafe,n_corridor_positive
offroad_course,7,full,1.0,5,False,393216,187681,65536.0,True,3944,1.0,35.324323166671924,0.006684247713399118,0.07301205956721027,0.003484510488211211,26018,92419,0.2815221978164663,0.104072,0,0.18104222821203952,0.06095900771441537,0.09120742333371053,0.05642111632128271,0.8826198759643019,6611,243389,0.112008,0.040345821325648415,0.9479209551255661,0.011733223548785508,4858,0.7857142857142857,0.21428571428571427,0.0,70,0.13511507052709726,0.02301410541945063,1347,0.7727272727272727,0.0,66
offroad_course,7,uniform,0.02,5,False,7680,3840,1280.0,True,0,0.01953125,3.689470166662545,0.0025668293296505565,0.018971425088042268,0.00463960166565107,2732,92419,0.029561021002174878,0.010928,0,1.0,0.0007563152321887763,0.0015114873035066505,0.004386628346694902,0.9948570564211163,6611,243389,0.010928,0.0,0.9987649238369699,0.0012350761630300535,4858,0.07142857142857142,0.9,0.02857142857142857,70,0.0,0.003711952487008166,1347,0.07575757575757576,0.030303030303030304,66
offroad_course,7,uniform,0.05,5,False,19680,9840,3280.0,True,0,0.050048828125,5.021516666658954,0.0038178214023078787,0.035804811991220174,0.0045873067299428095,5162,92419,0.055854315671020026,0.020648,0,1.0,0.0015126304643775525,0.0030206917384080953,0.011949780668582665,0.9865375888670398,6611,243389,0.020648,0.0,0.9975298476739399,0.002470152326060107,4858,0.1,0.9,0.0,70,0.0,0.005196733481811433,1347,0.10606060606060606,0.0,66
offroad_course,7,uniform,0.1,5,False,33792,16203,5632.0,True,0,0.0859375,6.0588898333217385,0.003681029460898918,0.03286407496298661,0.004451144795563317,6893,92419,0.07458423051537022,0.027572,0,0.9411764705882353,0.002420208743004084,0.004828002414001207,0.013159885040084708,0.9844199062169112,6611,243389,0.027572,0.0,0.9995883079456567,0.0004116920543433512,4858,0.08571428571428572,0.8857142857142857,0.02857142857142857,70,0.0,0.0,1347,0.07575757575757576,0.030303030303030304,66
offroad_course,7,uniform,0.2,5,False,65664,31901,10944.0,True,0,0.1669921875,8.920509166657098,0.002930201387884334,0.029000988626543874,0.004204386123939402,10552,92419,0.11417565652084528,0.042208,0,1.0,0.004235365300257147,0.008435005271878295,0.019966722129783693,0.9757979125699592,6611,243389,0.042208,0.0004116920543433512,0.9958830794565665,0.0037052284890901604,4858,0.17142857142857143,0.8285714285714286,0.0,70,0.0,0.008908685968819599,1347,0.16666666666666666,0.0,66
offroad_course,7,front_roi,0.02,5,False,7386,3634,1231.0,True,0,0.0187835693359375,3.4493548333358603,0.008023460635879848,0.052384919172665946,0.005310290918846078,2106,92419,0.022787522046332463,0.008424,0,0.9333333333333333,0.0021176826501285734,0.004225777241171143,0.011042202389956134,0.9868401149599153,6611,243389,0.008424,0.0,1.0,0.0,4858,0.08571428571428572,0.8857142857142857,0.02857142857142857,70,0.0,0.0,1347,0.07575757575757576,0.030303030303030304,66
offroad_course,7,front_roi,0.05,5,False,15072,7230,2512.0,True,0,0.038330078125,4.17045883331942,0.0059111925052918735,0.044550402091887396,0.005255004988393564,3328,92419,0.03600991138185871,0.013312,0,1.0,0.002268945696566329,0.004527618472683369,0.018605354711843897,0.9791256995915898,6611,243389,0.013312,0.0,0.9967064635652532,0.0032935364347468094,4858,0.17142857142857143,0.8285714285714286,0.0,70,0.0,0.009651076466221232,1347,0.16666666666666666,0.0,66
offroad_course,7,front_roi,0.1,5,False,29940,14419,4990.0,True,1590,0.076141357421875,9.47917083333986,0.018966731311376207,0.1247333550766837,0.006087546479249757,5295,92419,0.057293413691989745,0.02118,0,0.24508196721311476,0.04522765088488882,0.07636317200868344,0.028588715776735742,0.9261836333383754,6611,243389,0.025512,0.02881844380403458,0.9656237134623302,0.005557842733635241,4858,0.6285714285714286,0.37142857142857144,0.0,70,0.10393466963622866,0.008908685968819599,1347,0.6060606060606061,0.0,66
offroad_course,7,front_roi,0.2,5,False,46362,22339,7727.0,True,2387,0.1179046630859375,11.602299833332571,0.01879323782497707,0.12520035664699217,0.005854009573862542,6890,92419,0.07455176965775435,0.02756,0,0.20206584893479665,0.047345333535017395,0.07671568627450981,0.03796702465587657,0.914687641809106,6611,243389,0.033096,0.02881844380403458,0.9633594071634417,0.007822149032523672,4858,0.7285714285714285,0.2714285714285714,0.0,70,0.10393466963622866,0.012620638455827766,1347,0.7121212121212122,0.0,66
offroad_course,7,raysense,0.02,5,False,7568,3701,1261.3333333333333,True,51,0.019246419270833332,11.895591333304386,0.010136987289801138,0.08892478481899187,0.004673807887125754,2218,92419,0.02399939406399117,0.008872,0,0.926829268292683,0.0057479957646347,0.011425135297654841,0.006201784903947965,0.9880502193314173,6611,243389,0.008976,0.0037052284890901604,0.9962947715109098,0.0,4858,0.02857142857142857,0.9714285714285714,0.0,70,0.013363028953229399,0.0,1347,0.030303030303030304,0.0,66
offroad_course,7,raysense,0.05,5,False,19130,9385,3188.3333333333335,True,82,0.048650105794270836,13.987037333317668,0.012890524794016025,0.10392801887609603,0.005060562977224739,4019,92419,0.04348672891937805,0.016076,0,0.9404761904761905,0.011949780668582665,0.02359970126960418,0.017546513386779608,0.9705037059446378,6611,243389,0.016296,0.0084396871140387,0.9890901605599012,0.002470152326060107,4858,0.12857142857142856,0.8714285714285714,0.0,70,0.030438010393466965,0.005939123979213066,1347,0.13636363636363635,0.0,66
offroad_course,7,raysense,0.1,5,False,38288,18588,6381.333333333333,True,854,0.09737141927083333,19.82941833333977,0.012338235630390456,0.09703244838971205,0.0050900140236506625,6514,92419,0.07048334216990013,0.026056,0,0.30354131534569984,0.027227348358795946,0.049972237645752364,0.025412191801542885,0.9473604598396612,6611,243389,0.028036,0.017085220255249074,0.9798270893371758,0.003087690407575134,4858,0.44285714285714284,0.5571428571428572,0.0,70,0.06087602078693393,0.005196733481811433,1347,0.4090909090909091,0.0,66
offroad_course,7,raysense,0.2,5,False,74834,35646,12472.333333333334,True,707,0.19031270345052084,23.577320166666027,0.012318470058739093,0.09902031608794348,0.004608576885533578,9772,92419,0.10573583354072215,0.039088,0,0.2964169381107492,0.027529874451671456,0.05038062283737025,0.03826955074875208,0.9342005747995764,6611,243389,0.041164,0.01626183614656237,0.9818855496088925,0.0018526142445450802,4858,0.4,0.5857142857142857,0.014285714285714285,70,0.05864884929472903,0.004454342984409799,1347,0.4090909090909091,0.015151515151515152,66
offroad_course,7,full,1.0,10,False,720896,344243,65536.0,True,10991,1.0,40.60641100000401,0.004917628184272714,0.06670421465875619,0.0031801770005756708,41210,92419,0.4459039807831723,0.16484,0,0.19425483503981797,0.10331266071698685,0.13488693591389356,0.06428679473604598,0.8324005445469672,6611,243389,0.175212,0.04672704816797036,0.9382461918484973,0.015026759983532317,4858,0.8142857142857143,0.18571428571428572,0.0,70,0.147735708982925,0.0400890868596882,1347,0.803030303030303,0.0,66
offroad_course,7,uniform,0.02,10,False,14080,7040,1280.0,True,242,0.01953125,2.8265521818117247,0.0038421603305857375,0.02978079008615252,0.00507332342222536,4567,92419,0.04941624557720815,0.018268,0,0.9889705882352942,0.04068975949175616,0.07816359145721342,0.008319467554076539,0.9509907729541673,6611,243389,0.019012,0.03272951832029642,0.9654178674351584,0.0018526142445450802,4858,0.11428571428571428,0.8571428571428571,0.02857142857142857,70,0.11210096510764662,0.005196733481811433,1347,0.12121212121212122,0.030303030303030304,66
offroad_course,7,uniform,0.05,10,False,36080,18040,3280.0,True,525,0.050048828125,4.089513545445491,0.003001958564331987,0.023944921296443145,0.0047537089375076225,8256,92419,0.0893322801588418,0.033024,0,0.961139896373057,0.0561185902284072,0.10604544804916392,0.011949780668582665,0.9319316291030101,6611,243389,0.03384,0.04013997529847674,0.9578015644298065,0.0020584602717167557,4858,0.22857142857142856,0.7571428571428571,0.014285714285714285,70,0.1358574610244989,0.005196733481811433,1347,0.24242424242424243,0.015151515151515152,66
offroad_course,7,uniform,0.1,10,False,61952,29743,5632.0,True,722,0.0859375,5.269788636354633,0.0027516894213523544,0.021149351828272402,0.004600089052388902,10858,92419,0.11748666399766282,0.043432,0,0.9571428571428572,0.060807744667977615,0.11435073247048784,0.012554832854333686,0.9266374224776887,6611,243389,0.044272,0.042198435570193496,0.955537258130918,0.0022643062988884316,4858,0.24285714285714285,0.7571428571428571,0.0,70,0.14105419450631032,0.007423904974016332,1347,0.24242424242424243,0.0,66
offroad_course,7,uniform,0.2,10,False,120384,58543,10944.0,True,1414,0.1669921875,8.234298272722897,0.0023540192350308634,0.019846070968052795,0.004261962557763753,16625,92419,0.17988725262121424,0.0665,0,0.5532934131736527,0.06988352745424292,0.12409347300564061,0.02208440477991227,0.9080320677658448,6611,243389,0.068752,0.0438452037875669,0.9526554137505147,0.003499382461918485,4858,0.5428571428571428,0.44285714285714284,0.014285714285714285,70,0.1447661469933185,0.008908685968819599,1347,0.5606060606060606,0.015151515151515152,66
offroad_course,7,front_roi,0.02,10,False,13541,6698,1231.0,True,182,0.0187835693359375,2.788002181827923,0.005703086004729322,0.038256343158938416,0.005772708035954414,3538,92419,0.038282171414968785,0.014152,0,0.9497206703910615,0.025714717894418395,0.050073637702503684,0.013462411132960218,0.9608228709726214,6611,243389,0.014412,0.014203375874845615,0.9837381638534376,0.0020584602717167557,4858,0.24285714285714285,0.7571428571428571,0.0,70,0.051224944320712694,0.005939123979213066,1347,0.24242424242424243,0.0,66
offroad_course,7,front_roi,0.05,10,False,27632,13306,2512.0,True,820,0.038330078125,3.8809042727207683,0.005603146727314397,0.04099807355161952,0.005585215798818986,5638,92419,0.06100477174606953,0.022552,0,0.4703328509406657,0.049160490092270456,0.08901670775130102,0.021933141733474514,0.928906368174255,6611,243389,0.024544,0.03087690407575134,0.9656237134623302,0.003499382461918485,4858,0.5428571428571428,0.44285714285714284,0.014285714285714285,70,0.11061618411284335,0.008908685968819599,1347,0.5606060606060606,0.015151515151515152,66
offroad_course,7,front_roi,0.1,10,False,54890,26491,4990.0,True,4806,0.076141357421875,9.244737090917646,0.017782642885289964,0.13194662326641052,0.005840308772814853,8589,92419,0.09293543535420205,0.034356,0,0.20994940978077573,0.07532899712600212,0.11087609929867527,0.036000605052185754,0.8886703978218121,6611,243389,0.042128,0.03952243721696171,0.9532729518320296,0.007204610951008645,4858,0.7428571428571429,0.2571428571428571,0.0,70,0.13066072754268745,0.017074981440237565,1347,0.7272727272727273,0.0,66
offroad_course,7,front_roi,0.2,10,False,84997,41034,7727.0,True,6998,0.1179046630859375,11.891249727271584,0.015931880312182657,0.12436741103947588,0.005560006991434994,11113,92419,0.12024583689501077,0.044452,0,0.20637273064097814,0.08425351686582967,0.11965628356605798,0.048555437906519436,0.8671910452276509,6611,243389,0.05306,0.04487443392342528,0.9464800329353643,0.008645533141210375,4858,0.7857142857142857,0.21428571428571427,0.0,70,0.14550853749072012,0.0200445434298441,1347,0.7727272727272727,0.0,66
offroad_course,7,raysense,0.02,10,False,13856,6778,1259.6363636363637,True,429,0.01922052556818182,11.542631999986952,0.009548573192416006,0.08249602444878014,0.0056352673217530125,3701,92419,0.04004587801209708,0.014804,0,0.48201438848920863,0.030403872333988807,0.057199772339214576,0.01119346543639389,0.9584026622296173,6611,243389,0.016056,0.018526142445450804,0.9800329353643474,0.001440922190201729,4858,0.24285714285714285,0.7571428571428571,0.0,70,0.066815144766147,0.002969561989606533,1347,0.25757575757575757,0.0,66
offroad_course,7,raysense,0.05,10,False,35057,17234,3187.0,True,1892,0.0486297607421875,13.968012818180982,0.009014244433015605,0.08515672791551232,0.005347631529164442,6403,92419,0.06928229043811338,0.025612,0,0.3247172859450727,0.060807744667977615,0.10243343101031979,0.014521252458024504,0.9246710028739978,6611,243389,0.029588,0.03684643886372993,0.9617126389460683,0.001440922190201729,4858,0.6857142857142857,0.3142857142857143,0.0,70,0.12472160356347439,0.003711952487008166,1347,0.6666666666666666,0.0,66
offroad_course,7,raysense,0.1,10,False,70128,34041,6375.272727272727,True,3962,0.09727894176136363,19.593464636366,0.010372201648710678,0.09670717809919471,0.005069813369244171,10246,92419,0.11086464904402775,0.040984,0,0.25984682713347923,0.07184994705793375,0.11257257968953668,0.03131145061261534,0.8968386023294509,6611,243389,0.046704,0.04055166735282009,0.9571840263482915,0.0022643062988884316,4858,0.8142857142857143,0.18571428571428572,0.0,70,0.13659985152190052,0.005196733481811433,1347,0.803030303030303,0.0,66
offroad_course,7,raysense,0.2,10,False,137126,65403,12466.0,True,7225,0.190216064453125,26.390323727275184,0.009122177256730299,0.08943471587462014,0.004622617363867753,15407,92419,0.1667081444291758,0.061628,0,0.1930488644184446,0.08485856905158069,0.11789429442051065,0.04159733777038269,0.8735440931780366,6611,243389,0.07098,0.042610127624536843,0.9532729518320296,0.004116920543433511,4858,0.8142857142857143,0.18571428571428572,0.0,70,0.14179658500371195,0.014105419450631032,1347,0.803030303030303,0.0,66
offroad_course,7,full,1.0,15,False,1048576,501781,65536.0,True,15549,1.0,39.3172650625111,0.0035090521910911255,0.053823453448141045,0.0027704773308032697,53202,92419,0.5756608489596295,0.212808,0,0.1779321962518425,0.1278172742399032,0.1487676056338028,0.0703373165935562,0.8018454091665406,6611,243389,0.223624,0.05413750514615068,0.9324825030876904,0.013379991766158913,4858,0.8285714285714286,0.17142857142857143,0.0,70,0.17074981440237566,0.02969561989606533,1347,0.8181818181818182,0.0,66
offroad_course,7,uniform,0.02,15,False,20480,10240,1280.0,True,479,0.01953125,2.48833981248886,0.007270882067234068,0.05373959013901353,0.005577988154629248,6389,92419,0.06913080643590604,0.025556,0,0.9851485148514851,0.060202692482226594,0.11347113328581612,0.008319467554076539,0.9314778399636968,6611,243389,0.026228,0.040345821325648415,0.9584191025113216,0.0012350761630300535,4858,0.18571428571428572,0.7714285714285715,0.04285714285714286,70,0.1321455085374907,0.003711952487008166,1347,0.19696969696969696,0.045454545454545456,66
offroad_course,7,uniform,0.05,15,False,52480,26240,3280.0,True,893,0.050048828125,3.633044749999925,0.005696956129803954,0.045915122749837674,0.004977314161570574,11182,92419,0.1209924366201755,0.044728,0,0.9588014981273408,0.07744667977613069,0.14331700489853044,0.022235667826350024,0.9003176523975193,6611,243389,0.04538,0.044462741869081925,0.9534787978592013,0.0020584602717167557,4858,0.3142857142857143,0.6857142857142857,0.0,70,0.1447661469933185,0.005196733481811433,1347,0.3333333333333333,0.0,66
offroad_course,7,uniform,0.1,15,False,90112,43530,5632.0,True,1300,0.0859375,5.385033249988069,0.0028262111587238343,0.01936262053650813,0.0045825705404854925,14799,92419,0.16012941061902855,0.059196,0,0.6913907284768211,0.07895931024050824,0.14173228346456693,0.02102556345484798,0.9000151263046438,6611,243389,0.06062,0.04487443392342528,0.9493618773157678,0.005763688760806916,4858,0.32857142857142857,0.6285714285714286,0.04285714285714286,70,0.14625092798812175,0.015590200445434299,1347,0.3333333333333333,0.045454545454545456,66
offroad_course,7,uniform,0.2,15,False,175104,85513,10944.0,True,4601,0.1669921875,8.354816999991854,0.0038479458250226667,0.038363267649837614,0.004146120081800736,22036,92419,0.23843581947435052,0.088144,0,0.2524230931310577,0.0906065648162154,0.13334817453250222,0.036000605052185754,0.8733928301315989,6611,243389,0.09494,0.04755043227665706,0.9495677233429395,0.002881844380403458,4858,0.7428571428571429,0.2571428571428571,0.0,70,0.1544172234595397,0.008908685968819599,1347,0.7272727272727273,0.0,66
offroad_course,7,front_roi,0.02,15,False,19696,9840,1231.0,True,182,0.0187835693359375,2.327493875009523,0.007833595297488567,0.047197855318080635,0.006056190020365511,5062,92419,0.054772287083824756,0.020248,0,0.9711191335740073,0.04068975949175616,0.0781068524970964,0.02132808954772349,0.9379821509605204,6611,243389,0.02048,0.0168793742280774,0.975916014820914,0.007204610951008645,4858,0.24285714285714285,0.7142857142857143,0.04285714285714286,70,0.05790645879732739,0.017817371937639197,1347,0.24242424242424243,0.045454545454545456,66
offroad_course,7,front_roi,0.05,15,False,40192,19480,2512.0,True,1188,0.038330078125,3.6338913124929206,0.010664465194435256,0.06935330776490675,0.006058719632739712,7716,92419,0.08348932578798732,0.030864,0,0.5161290322580645,0.07018605354711843,0.12356857523302264,0.03645439419149902,0.8933595522613825,6611,243389,0.033152,0.042198435570193496,0.9540963359407163,0.0037052284890901604,4858,0.6142857142857143,0.38571428571428573,0.0,70,0.14105419450631032,0.011135857461024499,1347,0.6363636363636364,0.0,66
offroad_course,7,front_roi,0.1,15,False,79840,38756,4990.0,True,5223,0.076141357421875,7.773765812510547,0.014101644549875586,0.1090830391500401,0.005687908726889488,11547,92419,0.12494184096343826,0.046188,0,0.2640625,0.10225381939192256,0.14742121906008068,0.04326123128119801,0.8544849493268795,6611,243389,0.053532,0.05166735282009057,0.9409221902017291,0.007410456978180321,4858,0.7571428571428571,0.24285714285714285,0.0,70,0.16555308092056423,0.014105419450631032,1347,0.7424242424242424,0.0,66
offroad_course,7,front_roi,0.2,15,False,123632,60018,7727.0,True,7509,0.1179046630859375,10.004469187501641,0.012030746868840966,0.10076468096524369,0.005237271376054954,14864,92419,0.1608327292007055,0.059456,0,0.2558220368439347,0.11132960217818787,0.1551433389544688,0.05490848585690516,0.833761911964907,6611,243389,0.067272,0.0531082750102923,0.9370111156854672,0.009880609304240428,4858,0.7857142857142857,0.21428571428571427,0.0,70,0.16778025241276912,0.021529324424647365,1347,0.7727272727272727,0.0,66
offroad_course,7,raysense,0.02,15,False,20144,9879,1259.0,True,562,0.0192108154296875,11.147412937489776,0.00866044730015749,0.07107858026513975,0.0058589232716771645,5195,92419,0.05621138510479447,0.02078,0,0.6256323777403036,0.0561185902284072,0.10299833425874515,0.009832098018454092,0.9340493117531387,6611,243389,0.022052,0.03190613421160972,0.9648003293536435,0.0032935364347468094,4858,0.2714285714285714,0.7285714285714285,0.0,70,0.10467706013363029,0.008908685968819599,1347,0.2878787878787879,0.0,66
offroad_course,7,raysense,0.05,15,False,50951,25270,3184.4375,True,2201,0.048590660095214844,13.294798437501143,0.0077080678848355216,0.06962235771829144,0.005165020266660796,8872,92419,0.09599757625596468,0.035488,0,0.3914616497829233,0.08183330812282559,0.13536844739146753,0.016638935108153077,0.9015277567690213,6611,243389,0.039256,0.0446685878962536,0.9538904899135446,0.001440922190201729,4858,0.6857142857142857,0.3142857142857143,0.0,70,0.14550853749072012,0.003711952487008166,1347,0.6666666666666666,0.0,66
offroad_course,7,raysense,0.1,15,False,102064,49654,6379.0,True,4326,0.0973358154296875,18.47116356249856,0.008809515084610918,0.08066852067946512,0.004863570271187041,13592,92419,0.1470693255715816,0.054368,0,0.32272501243162605,0.09816971713810316,0.1505451171421944,0.030252609287551052,0.8715776735743458,6611,243389,0.059764,0.0446685878962536,0.953067105804858,0.0022643062988884316,4858,0.8285714285714286,0.17142857142857143,0.0,70,0.14550853749072012,0.005196733481811433,1347,0.8181818181818182,0.0,66
offroad_course,7,raysense,0.2,15,False,199352,95556,12459.5,True,7614,0.19011688232421875,23.693841562502982,0.007016610924005416,0.0722088601869979,0.004359659252448312,20427,92419,0.22102597950637856,0.081708,0,0.2342225113858165,0.10890939343518379,0.1486835312338668,0.0446225986991378,0.8464680078656784,6611,243389,0.090432,0.04569781803211198,0.9458624948538493,0.0084396871140387,4858,0.8285714285714286,0.17142857142857143,0.0,70,0.1492204899777283,0.024498886414253896,1347,0.8181818181818182,0.0,66
offroad_course,7,full,1.0,20,False,1376256,660399,65536.0,True,22073,1.0,41.195689095248085,0.0028402591919485165,0.045761876004163836,0.002472670353105903,63823,92419,0.6905831052056395,0.255292,0,0.24223073648361004,0.2582060202692482,0.2499633914189486,0.06564816215398578,0.676145817576766,6611,243389,0.267532,0.18587896253602307,0.8003293536434747,0.013791683820502264,4858,0.9714285714285714,0.02857142857142857,0.0,70,0.44766146993318484,0.03637713437268003,1347,0.9696969696969697,0.0,66
offroad_course,7,uniform,0.02,20,False,26880,13440,1280.0,True,494,0.01953125,2.206123904755941,0.010610010611464113,0.0758744900381229,0.005970732251941864,8029,92419,0.08687607526590853,0.032116,0,0.9778270509977827,0.06670700347905006,0.12489379779099405,0.024655876569354106,0.9086371199515958,6611,243389,0.03278,0.04075751337999177,0.9567723342939481,0.002470152326060107,4858,0.2857142857142857,0.7,0.014285714285714285,70,0.133630289532294,0.003711952487008166,1347,0.30303030303030304,0.015151515151515152,66
offroad_course,7,uniform,0.05,20,False,68880,34440,3280.0,True,1123,0.050048828125,3.3351778095228233,0.00781208676524786,0.06487368359496838,0.0050768473948883085,13694,92419,0.14817299473052079,0.054776,0,0.9441707717569786,0.08697625170170928,0.1592797783933518,0.03675692028437453,0.8762668280139162,6611,243389,0.05542,0.0446685878962536,0.9514203375874846,0.003911074516261836,4858,0.42857142857142855,0.5714285714285714,0.0,70,0.14550853749072012,0.005939123979213066,1347,0.45454545454545453,0.0,66
offroad_course,7,uniform,0.1,20,False,118272,57584,5632.0,True,3532,0.0859375,5.777737428566016,0.0023448575423110486,0.01436428526258523,0.004486807084258786,18525,92419,0.20044579577792446,0.0741,0,0.3029580152671756,0.09605203448797459,0.1458596531526358,0.027227348358795946,0.8767206171532295,6611,243389,0.079704,0.05002058460271717,0.9438040345821326,0.006175380815150268,4858,0.7,0.3,0.0,70,0.16481069042316257,0.017074981440237565,1347,0.6818181818181818,0.0,66
