scene,seed,allocator,fraction,frame,final,rays_fired,returns,rays_per_frame,ray_accounting,candidates_flagged,achieved_fraction,ms_per_frame,elev_mae,elev_rmse,elev_p95,n_compared,n_gt_cells,coverage_recall,coverage,n_extra,trav_precision,trav_recall,trav_f1,unsafe_rate,unknown_on_hazard,n_hazard_cells,n_free_cells,free_coverage,negative_detected,negative_unknown,negative_missed_unsafe,n_negative_cells,positive_detected,positive_unknown,positive_missed_unsafe,n_positive_cells
offroad_course,7,front_roi,0.75,0,False,20064,9588,20064.0,True,8868,0.30615234375,22.69198499993763,0.01066040756614651,0.08430625272026265,0.004973079793620054,3430,92419,0.037113580540797886,0.01372,0,0.14766839378238342,0.19830585387989713,0.1692814255277939,0.008319467554076539,0.7933746785660263,6611,243389,0.048556,0.23919308357348704,0.760806916426513,0.0,4858,0.2857142857142857,0.6428571428571429,0.07142857142857142,70
offroad_course,7,raysense,0.02,0,False,1264,618,1264.0,True,561,0.019287109375,12.585839000166743,0.010771056821855224,0.09087469363651522,0.004639551101141337,481,92419,0.005204557504409266,0.001924,0,0.39750445632798576,0.03373165935561942,0.062186279977691016,0.0003025260928755105,0.9659658145515051,6611,243389,0.004128,0.041375051461506794,0.9586249485384932,0.0,4858,0.0,1.0,0.0,70
offroad_course,7,raysense,0.05,0,False,3192,1561,3192.0,True,1148,0.0487060546875,14.140483000119275,0.011191694601473097,0.09275525895710099,0.005224625388437328,907,92419,0.009813999285861132,0.003628,0,0.3475609756097561,0.06035395552866435,0.10284830519396829,0.0016638935108153079,0.9379821509605204,6611,243389,0.008136,0.07431041580897489,0.9256895841910251,0.0,4858,0.0,0.9571428571428572,0.04285714285714286,70
offroad_course,7,raysense,0.1,0,False,6368,3082,6368.0,True,2932,0.09716796875,17.877846000146747,0.015139437172561014,0.10766968859641407,0.005120798523090369,1596,92419,0.01726917625163657,0.006384,0,0.33492333901192506,0.14869157464831342,0.20595013618269437,0.004084102253819392,0.8472243230978672,6611,243389,0.0179,0.1829971181556196,0.8170028818443804,0.0,4858,0.04285714285714286,0.8857142857142857,0.07142857142857142,70
offroad_course,7,raysense,0.2,0,False,12498,5942,12498.0,True,5053,0.190704345703125,23.561894000067696,0.013091091460328736,0.09729241345314003,0.005035991661586026,2481,92419,0.02684512924831474,0.009924,0,0.25795611780984384,0.1973982756012706,0.2236503856041131,0.005294206625321434,0.7973075177734079,6611,243389,0.029772,0.23919308357348704,0.760806916426513,0.0,4858,0.18571428571428572,0.7428571428571429,0.07142857142857142,70
offroad_course,7,raysense,0.35,0,False,20992,10022,20992.0,True,9334,0.3203125,31.579492999981085,0.01037346404175744,0.08325024564750165,0.005031750363249286,3506,92419,0.0379359222670663,0.014024,0,0.1403039383561644,0.19830585387989713,0.1643371983704168,0.008016941461201028,0.7936772046589018,6611,243389,0.050692,0.23919308357348704,0.760806916426513,0.0,4858,0.2857142857142857,0.6428571428571429,0.07142857142857142,70
offroad_course,7,raysense,0.5,0,False,28416,13609,28416.0,True,10010,0.43359375,36.796486999946865,0.008626451179894124,0.07478150369602668,0.004827964735051577,4360,92419,0.04717644640171393,0.01744,0,0.1308383233532934,0.19830585387989713,0.1576573868077686,0.008319467554076539,0.7933746785660263,6611,243389,0.056744,0.23919308357348704,0.760806916426513,0.0,4858,0.2857142857142857,0.6428571428571429,0.07142857142857142,70
offroad_course,7,raysense,0.75,0,False,39808,18971,39808.0,True,11921,0.607421875,50.50768599994626,0.006667360700600204,0.06444008618238505,0.004648099673779054,5873,92419,0.06354753892597842,0.023492,0,0.10988182046768921,0.19830585387989713,0.14140869377629167,0.008319467554076539,0.7933746785660263,6611,243389,0.070188,0.23919308357348704,0.760806916426513,0.0,4858,0.2857142857142857,0.6428571428571429,0.07142857142857142,70
offroad_course,7,full,1.0,5,False,393216,187681,65536.0,True,51188,1.0,45.109980833331065,0.006684247713399118,0.07301205956721027,0.003484510488211211,26018,92419,0.2815221978164663,0.104072,0,0.1350651935901264,0.4105279080320678,0.20325781688822314,0.0402359703524429,0.5492361216154893,6611,243389,0.176652,0.4561547962124331,0.5391107451626184,0.004734458624948539,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,uniform,0.02,5,False,7680,3840,1280.0,True,0,0.01953125,1.4479190000429298,0.0025668293296505565,0.018971425088042268,0.00463960166565107,2732,92419,0.029561021002174878,0.010928,0,1.0,0.0007563152321887763,0.0015114873035066505,0.004386628346694902,0.9948570564211163,6611,243389,0.010928,0.0,0.9987649238369699,0.0012350761630300535,4858,0.07142857142857142,0.9,0.02857142857142857,70
offroad_course,7,uniform,0.05,5,False,19680,9840,3280.0,True,0,0.050048828125,2.4187871667512204,0.0038178214023078787,0.035804811991220174,0.0045873067299428095,5162,92419,0.055854315671020026,0.020648,0,1.0,0.0015126304643775525,0.0030206917384080953,0.011949780668582665,0.9865375888670398,6611,243389,0.020648,0.0,0.9975298476739399,0.002470152326060107,4858,0.1,0.9,0.0,70
offroad_course,7,uniform,0.1,5,False,33792,16203,5632.0,True,201,0.0859375,3.456806166658074,0.003681029460898918,0.03286407496298661,0.004451144795563317,6893,92419,0.07458423051537022,0.027572,0,0.7407407407407407,0.02420208743004084,0.046872711293393876,0.009983361064891847,0.9658145515050673,6611,243389,0.028192,0.017908604363935775,0.9816797035817209,0.0004116920543433512,4858,0.08571428571428572,0.8857142857142857,0.02857142857142857,70
offroad_course,7,uniform,0.2,5,False,65664,31901,10944.0,True,2099,0.1669921875,6.494757166630431,0.002930201387884334,0.029000988626543874,0.004204386123939402,10552,92419,0.11417565652084528,0.042208,0,0.17140105922002888,0.05384964453184087,0.08195211786372007,0.010437150204205112,0.935713205263954,6611,243389,0.049572,0.041375051461506794,0.9551255660765747,0.003499382461918485,4858,0.17142857142857143,0.8285714285714286,0.0,70
offroad_course,7,uniform,0.35,5,False,98304,47762,16384.0,True,2700,0.25,8.186620166687439,0.002816031441735472,0.02899269723865125,0.00399539182466363,12525,92419,0.13552408054620804,0.0501,0,0.13986280487804878,0.05551353804265618,0.07948023822414726,0.013159885040084708,0.9313265769172591,6611,243389,0.059364,0.04281597365170852,0.9522437216961712,0.004940304652120214,4858,0.2,0.8,0.0,70
offroad_course,7,uniform,0.5,5,False,196608,93842,32768.0,True,31870,0.5,23.821477333323553,0.006882919163917571,0.07261675853155145,0.0038268688326848557,20495,92419,0.22176175894567135,0.08198,0,0.11126814852884492,0.2619875964301921,0.15619786265049376,0.030857661473302073,0.7071547420965059,6611,243389,0.13936,0.2768629065459037,0.7190201729106628,0.004116920543433511,4858,0.7428571428571429,0.2571428571428571,0.0,70
offroad_course,7,uniform,0.75,5,False,196608,93842,32768.0,True,31870,0.5,23.724667000010413,0.006882919163917571,0.07261675853155145,0.0038268688326848557,20495,92419,0.22176175894567135,0.08198,0,0.11126814852884492,0.2619875964301921,0.15619786265049376,0.030857661473302073,0.7071547420965059,6611,243389,0.13936,0.2768629065459037,0.7190201729106628,0.004116920543433511,4858,0.7428571428571429,0.2571428571428571,0.0,70
offroad_course,7,front_roi,0.02,5,False,7386,3634,1231.0,True,201,0.0187835693359375,1.8296353332895403,0.008023460635879848,0.052384919172665946,0.005310290918846078,2106,92419,0.022787522046332463,0.008424,0,0.7383177570093458,0.02389956133716533,0.046300366300366304,0.007865678414763273,0.9682347602480714,6611,243389,0.009044,0.017908604363935775,0.9820913956360642,0.0,4858,0.08571428571428572,0.8857142857142857,0.02857142857142857,70
offroad_course,7,front_roi,0.05,5,False,15072,7230,2512.0,True,700,0.038330078125,2.819236166601513,0.0059111925052918735,0.044550402091887396,0.005255004988393564,3328,92419,0.03600991138185871,0.013312,0,0.32447552447552447,0.035093026773559216,0.06333606333606333,0.011042202389956134,0.9538647708364847,6611,243389,0.015708,0.02655413750514615,0.970152326060107,0.0032935364347468094,4858,0.17142857142857143,0.8285714285714286,0.0,70
offroad_course,7,front_roi,0.1,5,False,29940,14419,4990.0,True,11793,0.076141357421875,9.0585180000744,0.018966731311376207,0.1247333550766837,0.006087546479249757,5295,92419,0.057293413691989745,0.02118,0,0.1592503022974607,0.19921343215852366,0.17700423358645254,0.02238693087278778,0.7783996369686885,6611,243389,0.052492,0.2050226430629889,0.7918896665294359,0.003087690407575134,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,front_roi,0.2,5,False,46362,22339,7727.0,True,17162,0.1179046630859375,11.424177166721469,0.01879323782497707,0.12520035664699217,0.005854009573862542,6890,92419,0.07455176965775435,0.02756,0,0.17144808743169399,0.26576917259113597,0.2084346639776974,0.02768113749810921,0.7065496899107548,6611,243389,0.065944,0.28015644298065046,0.7159324825030877,0.003911074516261836,4858,0.7428571428571429,0.2571428571428571,0.0,70
offroad_course,7,front_roi,0.35,5,False,93912,44539,15652.0,True,29324,0.23883056640625,19.5112970000082,0.01648606220522993,0.1168265117486076,0.0051656163544486185,10077,92419,0.10903602073166772,0.040308,0,0.19499748436713865,0.41037664498563003,0.26437341648801405,0.03736197247012555,0.5522613825442444,6611,243389,0.091536,0.4561547962124331,0.5391107451626184,0.004734458624948539,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,front_roi,0.5,5,False,103284,49072,17214.0,True,29324,0.262664794921875,20.07946783328407,0.015415256308664353,0.11266673894429967,0.004928939951769693,10843,92419,0.11732435970958353,0.043372,0,0.19499748436713865,0.41037664498563003,0.26437341648801405,0.037513235516563305,0.5521101194978066,6611,243389,0.09458,0.4561547962124331,0.53931659118979,0.004528612597776863,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,front_roi,0.75,5,False,120384,57622,20064.0,True,30915,0.30615234375,22.363408999960182,0.012789765078669931,0.1019840275499497,0.004633666252303395,13209,92419,0.1429251560826237,0.052836,0,0.17768026720806865,0.41037664498563003,0.2479890310786106,0.03766449856300106,0.5519588564513689,6611,243389,0.109048,0.4561547962124331,0.53931659118979,0.004528612597776863,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,raysense,0.02,5,False,7568,3706,1261.3333333333333,True,1148,0.019246419270833332,10.2148538333419,0.006876057090869535,0.06471610016346888,0.004638603526995745,2223,92419,0.024053495493350934,0.008892,0,0.31718569780853517,0.04159733777038269,0.07354907729339395,0.0037815761609438815,0.9546210860686735,6611,243389,0.012172,0.04775627830382874,0.9522437216961712,0.0,4858,0.02857142857142857,0.9714285714285714,0.0,70
offroad_course,7,raysense,0.05,5,False,19108,9374,3184.6666666666665,True,1909,0.048594156901041664,11.4574146666655,0.010270354000374612,0.08775065910519751,0.0048318911425762065,3937,92419,0.04259946547787793,0.015748,0,0.36224843858431643,0.07895931024050824,0.12965722801788376,0.01179851762214491,0.9092421721373468,6611,243389,0.021048,0.0893371757925072,0.9102511321531495,0.0004116920543433512,4858,0.07142857142857142,0.9285714285714286,0.0,70
offroad_course,7,raysense,0.1,5,False,38256,18579,6376.0,True,4854,0.0972900390625,14.159050500059797,0.014020917687041504,0.10727947788191451,0.005102227115815489,6444,92419,0.06972592215886343,0.025776,0,0.2845084409136048,0.17334745121766754,0.21543378137042957,0.023445772197852065,0.8032067765844804,6611,243389,0.040628,0.19967064635652532,0.7980650473445863,0.0022643062988884316,4858,0.3,0.7,0.0,70
offroad_course,7,raysense,0.2,5,False,74724,35598,12454.0,True,11070,0.190032958984375,21.150486333340268,0.011606135827657073,0.09480777870600558,0.004595100391582074,9650,92419,0.10441575866434391,0.0386,0,0.20831289847964687,0.2569959158977462,0.23010767251303585,0.027227348358795946,0.7157767357434579,6611,243389,0.069056,0.2850967476327707,0.713874022231371,0.0010292301358583778,4858,0.8,0.2,0.0,70
offroad_course,7,raysense,0.35,5,False,125536,60131,20922.666666666668,True,27438,0.3192545572916667,30.908096666697322,0.008629094494614175,0.07871031583451377,0.004429576644657207,13761,92419,0.14889795388394161,0.055044,0,0.11800957188749754,0.27227348358795944,0.1646542261251372,0.031008924519739828,0.6967175918923008,6611,243389,0.111488,0.29641827912721286,0.7000823384108686,0.003499382461918485,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,raysense,0.5,5,False,171648,82331,28608.0,True,36281,0.4365234375,37.70584949995737,0.008685466741787778,0.08048415339181836,0.00423898284290799,16437,92419,0.17785303887728715,0.065748,0,0.13667109554293996,0.3423082740886401,0.1953472312141223,0.03675692028437453,0.6209348056269853,6611,243389,0.12642,0.3777274598600247,0.6175380815150268,0.004734458624948539,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,raysense,0.75,5,False,240064,114235,40010.666666666664,True,49209,0.6105143229166666,50.48821700002767,0.008290844501417413,0.08093087113227505,0.003968943320261209,21176,92419,0.22913037362447117,0.084704,0,0.13762677484787017,0.4105279080320678,0.20614484827769547,0.04008470730600514,0.549387384661927,6611,243389,0.156116,0.4561547962124331,0.5391107451626184,0.004734458624948539,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,full,1.0,10,False,720896,344243,65536.0,True,80415,1.0,48.92968072726944,0.004917628184272714,0.06670421465875619,0.0031801770005756708,41210,92419,0.4459039807831723,0.16484,0,0.1307437031994554,0.4648313417032219,0.20408434335048978,0.04084102253819392,0.4943276357585842,6611,243389,0.240384,0.4800329353643475,0.515232606010704,0.004734458624948539,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,uniform,0.02,10,False,14080,7040,1280.0,True,453,0.01953125,1.564687454529948,0.0038421603305857375,0.02978079008615252,0.00507332342222536,4567,92419,0.04941624557720815,0.018268,0,0.9433962264150944,0.04537891393132658,0.08659258190215038,0.007563152321887763,0.9470579337467857,6611,243389,0.019124,0.03684643886372993,0.9615067929188966,0.0016467682173734047,4858,0.11428571428571428,0.8571428571428571,0.02857142857142857,70
offroad_course,7,uniform,0.05,10,False,36080,18040,3280.0,True,1003,0.050048828125,2.623395545511316,0.003001958564331987,0.023944921296443145,0.0047537089375076225,8256,92419,0.0893322801588418,0.033024,0,0.8486707566462167,0.06277416427166843,0.11690140845070422,0.009378308879140826,0.9278475268491907,6611,243389,0.03402,0.04363935776039522,0.9543021819678881,0.0020584602717167557,4858,0.22857142857142856,0.7571428571428571,0.014285714285714285,70
offroad_course,7,uniform,0.1,10,False,61952,29743,5632.0,True,2149,0.0859375,4.205586636337764,0.0027516894213523544,0.021149351828272402,0.004600089052388902,10858,92419,0.11748666399766282,0.043432,0,0.31889204545454547,0.0679171078505521,0.11198403790996384,0.010437150204205112,0.9216457419452427,6611,243389,0.047888,0.044256895841910254,0.9534787978592013,0.0022643062988884316,4858,0.45714285714285713,0.5428571428571428,0.0,70
offroad_course,7,uniform,0.2,10,False,120384,58543,10944.0,True,10600,0.1669921875,8.33578281813888,0.0023540192350308634,0.019846070968052795,0.004261962557763753,16625,92419,0.17988725262121424,0.0665,0,0.09619131975199291,0.0821358342157011,0.08860966057441252,0.019512932990470428,0.8983512327938284,6611,243389,0.08604,0.05290242898312063,0.9438040345821326,0.0032935364347468094,4858,0.7,0.2857142857142857,0.014285714285714285,70
offroad_course,7,uniform,0.35,10,False,180224,87643,16384.0,True,14258,0.25,10.64650636364852,0.002181175639493501,0.018908557135404194,0.003952272101355445,19986,92419,0.2162542334368474,0.079944,0,0.07431532198371577,0.07593404931175314,0.07511596588358523,0.025412191801542885,0.898653758886704,6611,243389,0.102968,0.0446685878962536,0.9508027995059696,0.004528612597776863,4858,0.7,0.2857142857142857,0.014285714285714285,70
offroad_course,7,uniform,0.5,10,False,360448,172123,32768.0,True,52933,0.5,25.618032454531203,0.005772163239722442,0.07160166937312892,0.0037371172108773333,31674,92419,0.342721734708231,0.126696,0,0.10946951447995289,0.3093329299652095,0.1617112130317887,0.0331266071698684,0.6575404628649221,6611,243389,0.189792,0.29868258542610127,0.6972004940304652,0.004116920543433511,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,uniform,0.75,10,False,360448,172123,32768.0,True,52933,0.5,25.514246181811277,0.005772163239722442,0.07160166937312892,0.0037371172108773333,31674,92419,0.342721734708231,0.126696,0,0.10946951447995289,0.3093329299652095,0.1617112130317887,0.0331266071698684,0.6575404628649221,6611,243389,0.189792,0.29868258542610127,0.6972004940304652,0.004116920543433511,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,front_roi,0.02,10,False,13541,6698,1231.0,True,1278,0.0187835693359375,2.3349627272595668,0.005703086004729322,0.038256343158938416,0.005772708035954414,3538,92419,0.038282171414968785,0.014152,0,0.31988472622478387,0.0503705944637725,0.08703606900156821,0.009983361064891847,0.9396460444713357,6611,243389,0.017592,0.035199670646356526,0.9629477151090984,0.0018526142445450802,4858,0.4142857142857143,0.5857142857142857,0.0,70
offroad_course,7,front_roi,0.05,10,False,27632,13306,2512.0,True,6521,0.038330078125,4.252889909056731,0.005603146727314397,0.04099807355161952,0.005585215798818986,5638,92419,0.06100477174606953,0.022552,0,0.12632787826586275,0.06655574043261231,0.08718050326926886,0.019512932990470428,0.9139313265769172,6611,243389,0.03474,0.0446685878962536,0.9518320296418279,0.003499382461918485,4858,0.7,0.2857142857142857,0.014285714285714285,70
offroad_course,7,front_roi,0.1,10,False,54890,26491,4990.0,True,19678,0.076141357421875,9.312871363693954,0.017782642885289964,0.13194662326641052,0.005840308772814853,8589,92419,0.09293543535420205,0.034356,0,0.16351256633623712,0.24701255483285434,0.19677069526448973,0.02616850703373166,0.726818938133414,6611,243389,0.070188,0.23713462330177026,0.7591601482091396,0.0037052284890901604,4858,0.7714285714285715,0.22857142857142856,0.0,70
offroad_course,7,front_roi,0.2,10,False,84997,41034,7727.0,True,28432,0.1179046630859375,12.10575600002399,0.015931880312182657,0.12436741103947588,0.005560006991434994,11113,92419,0.12024583689501077,0.044452,0,0.17459366980325064,0.3087278777794585,0.2230479208786405,0.03282408107699289,0.6584480411435486,6611,243389,0.085332,0.30321119802387814,0.6934952655413751,0.0032935364347468094,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,front_roi,0.35,10,False,172172,81810,15652.0,True,45366,0.23883056640625,21.338812727249618,0.012286523119340906,0.10638281973109412,0.004955670100380988,16335,92419,0.17674936971834795,0.06534,0,0.19778501628664494,0.45923460898502494,0.27649014161468055,0.03978218121312963,0.5009832098018454,6611,243389,0.116208,0.4800329353643475,0.515232606010704,0.004734458624948539,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,front_roi,0.5,10,False,189354,90119,17214.0,True,45374,0.262664794921875,22.089174909049028,0.011472866571258952,0.10233226472313368,0.004797981154234873,17644,92419,0.19091312392473408,0.070576,0,0.19795466388744137,0.4596883981243382,0.2767381505258844,0.03993344425956739,0.5003781576160944,6611,243389,0.121364,0.48023878139151915,0.5150267599835323,0.004734458624948539,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,front_roi,0.75,10,False,220704,105794,20064.0,True,48728,0.30615234375,24.038240909062964,0.009679440843368853,0.093484261984656,0.004587471144753629,21068,92419,0.22796178275030027,0.084272,0,0.1836918639586588,0.4624111329602178,0.26293381499161395,0.03947965512025412,0.49810921191952806,6611,243389,0.139408,0.4800329353643475,0.515232606010704,0.004734458624948539,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,raysense,0.02,10,False,13856,6790,1259.6363636363637,True,1524,0.01922052556818182,9.992461818187207,0.0072331580159320525,0.05907906067516014,0.005569807452803745,3719,92419,0.04024064315779223,0.014876,0,0.4619377162629758,0.0807744667977613,0.13750482811896483,0.008016941461201028,0.9112085917410376,6611,243389,0.018676,0.07678056813503499,0.9219843557019349,0.0012350761630300535,4858,0.11428571428571428,0.8857142857142857,0.0,70
offroad_course,7,raysense,0.05,10,False,35024,17205,3184.0,True,3679,0.048583984375,11.766081818161018,0.011666246489107423,0.10604977786568719,0.005447068544470759,6338,92419,0.06857897185643645,0.025352,0,0.3620479479886225,0.13477537437603992,0.19642857142857142,0.014067463318711238,0.8511571623052488,6611,243389,0.033448,0.12515438452037875,0.8748456154796213,0.0,4858,0.5142857142857142,0.4857142857142857,0.0,70
offroad_course,7,raysense,0.1,10,False,70144,34042,6376.727272727273,True,7677,0.09730113636363637,14.693134454587794,0.011160686452947141,0.10046192610299189,0.0052759953704675485,10155,92419,0.10988000302968004,0.04062,0,0.2790782072219198,0.23264256542126757,0.25375350602210855,0.02707608531235819,0.7402813492663742,6611,243389,0.059344,0.23507616303005352,0.7628653766982297,0.0020584602717167557,4858,0.8142857142857143,0.18571428571428572,0.0,70
offroad_course,7,raysense,0.2,10,False,136928,65302,12448.0,True,18263,0.18994140625,23.18755690909959,0.008774084846072446,0.08684033118999217,0.004599489006879209,15218,92419,0.16466311039937676,0.060872,0,0.2111334532754789,0.30176977764332175,0.24844333748443337,0.03161397670549085,0.6666162456511874,6611,243389,0.093024,0.3087690407575134,0.6881432688349115,0.003087690407575134,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,raysense,0.35,10,False,229984,110324,20907.636363636364,True,41648,0.3190252130681818,33.57838945459496,0.006381049341143936,0.07117646840137212,0.004313654622066707,21951,92419,0.23751609517523453,0.087804,0,0.12149080348499516,0.30373619724701256,0.17355979082933576,0.035849342005748,0.6604144607472394,6611,243389,0.144124,0.3052696582955949,0.6912309592424866,0.003499382461918485,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,raysense,0.5,10,False,314944,151313,28631.272727272728,True,55345,0.43687855113636365,39.39067463629313,0.006347348155917017,0.0717587514337546,0.004021669220376146,26419,92419,0.2858611324511194,0.105676,0,0.13930096650932794,0.3749810921191953,0.2031384438890482,0.04038723339888065,0.5846316744819241,6611,243389,0.164548,0.3869905310827501,0.6086867023466447,0.004322766570605188,4858,0.8285714285714286,0.17142857142857143,0.0,70
