scene,seed,allocator,fraction,frame,final,rays_fired,returns,rays_per_frame,ray_accounting,candidates_flagged,achieved_fraction,ms_per_frame,elev_mae,elev_rmse,elev_p95,n_compared,n_gt_cells,coverage_recall,coverage,n_extra,trav_precision,trav_recall,trav_f1,unsafe_rate,unknown_on_hazard,n_hazard_cells,n_free_cells,free_coverage,negative_detected,negative_unknown,negative_missed_unsafe,n_negative_cells,positive_detected,positive_unknown,positive_missed_unsafe,n_positive_cells,corridor_negative_detected,corridor_negative_missed_unsafe,n_corridor_negative,corridor_positive_detected,corridor_positive_missed_unsafe,n_corridor_positive
offroad_course,7,raysense,0.05,0,False,3192,1561,3192.0,True,0,0.0487060546875,15.562493999937033,0.011191694601473097,0.09275525895710099,0.005224625388437328,907,92419,0.009813999285861132,0.003628,0,,0.0,,0.0033277870216306157,0.9966722129783694,6611,243389,0.003628,0.0,1.0,0.0,4858,0.0,0.9571428571428572,0.04285714285714286,70,0.0,0.0,1347,0.0,0.045454545454545456,66
offroad_course,7,raysense,0.1,0,False,6368,3082,6368.0,True,0,0.09716796875,26.87367600003654,0.015139437172561014,0.10766968859641407,0.005120798523090369,1596,92419,0.01726917625163657,0.006384,0,1.0,0.00045378913931326575,0.0009071666162685213,0.007714415368325518,0.9918317954923612,6611,243389,0.006384,0.0,1.0,0.0,4858,0.04285714285714286,0.8857142857142857,0.07142857142857142,70,0.0,0.0,1347,0.045454545454545456,0.07575757575757576,66
offroad_course,7,raysense,0.2,0,False,12498,5942,12498.0,True,0,0.190704345703125,29.41732299996147,0.013091091460328736,0.09729241345314003,0.005035991661586026,2481,92419,0.02684512924831474,0.009924,0,1.0,0.0009075782786265315,0.0018135106543750944,0.010437150204205112,0.9886552715171684,6611,243389,0.009924,0.0,1.0,0.0,4858,0.08571428571428572,0.8142857142857143,0.1,70,0.0,0.0,1347,0.09090909090909091,0.09090909090909091,66
offroad_course,7,full,1.0,5,False,393216,187681,65536.0,True,565,1.0,22.262909333354248,0.006684247713399118,0.07301205956721027,0.003484510488211211,26018,92419,0.2815221978164663,0.104072,0,0.9037037037037037,0.05536227499621842,0.10433295324971495,0.05642111632128271,0.8882166086824989,6611,243389,0.105056,0.03952243721696171,0.9487443392342528,0.011733223548785508,4858,0.45714285714285713,0.5428571428571428,0.0,70,0.13288789903489234,0.02301410541945063,1347,0.4696969696969697,0.0,66
offroad_course,7,uniform,0.02,5,False,7680,3840,1280.0,True,0,0.01953125,2.261188333307018,0.0025668293296505565,0.018971425088042268,0.00463960166565107,2732,92419,0.029561021002174878,0.010928,0,1.0,0.0007563152321887763,0.0015114873035066505,0.004386628346694902,0.9948570564211163,6611,243389,0.010928,0.0,0.9987649238369699,0.0012350761630300535,4858,0.07142857142857142,0.9,0.02857142857142857,70,0.0,0.003711952487008166,1347,0.07575757575757576,0.030303030303030304,66
offroad_course,7,uniform,0.05,5,False,19680,9840,3280.0,True,0,0.050048828125,3.0665120000132142,0.0038178214023078787,0.035804811991220174,0.0045873067299428095,5162,92419,0.055854315671020026,0.020648,0,1.0,0.0015126304643775525,0.0030206917384080953,0.011949780668582665,0.9865375888670398,6611,243389,0.020648,0.0,0.9975298476739399,0.002470152326060107,4858,0.1,0.9,0.0,70,0.0,0.005196733481811433,1347,0.10606060606060606,0.0,66
offroad_course,7,uniform,0.1,5,False,33792,16203,5632.0,True,0,0.0859375,3.6529866666796806,0.003681029460898918,0.03286407496298661,0.004451144795563317,6893,92419,0.07458423051537022,0.027572,0,0.9411764705882353,0.002420208743004084,0.004828002414001207,0.013159885040084708,0.9844199062169112,6611,243389,0.027572,0.0,0.9995883079456567,0.0004116920543433512,4858,0.08571428571428572,0.8857142857142857,0.02857142857142857,70,0.0,0.0,1347,0.07575757575757576,0.030303030303030304,66
offroad_course,7,uniform,0.2,5,False,65664,31901,10944.0,True,0,0.1669921875,5.569248500004657,0.002930201387884334,0.029000988626543874,0.004204386123939402,10552,92419,0.11417565652084528,0.042208,0,1.0,0.004235365300257147,0.008435005271878295,0.019966722129783693,0.9757979125699592,6611,243389,0.042208,0.0004116920543433512,0.9958830794565665,0.0037052284890901604,4858,0.17142857142857143,0.8285714285714286,0.0,70,0.0,0.008908685968819599,1347,0.16666666666666666,0.0,66
offroad_course,7,front_roi,0.02,5,False,7386,3634,1231.0,True,0,0.0187835693359375,2.2030220000222775,0.008023460635879848,0.052384919172665946,0.005310290918846078,2106,92419,0.022787522046332463,0.008424,0,0.9333333333333333,0.0021176826501285734,0.004225777241171143,0.011042202389956134,0.9868401149599153,6611,243389,0.008424,0.0,1.0,0.0,4858,0.08571428571428572,0.8857142857142857,0.02857142857142857,70,0.0,0.0,1347,0.07575757575757576,0.030303030303030304,66
offroad_course,7,front_roi,0.05,5,False,15072,7230,2512.0,True,0,0.038330078125,2.8334076667041095,0.0059111925052918735,0.044550402091887396,0.005255004988393564,3328,92419,0.03600991138185871,0.013312,0,1.0,0.002268945696566329,0.004527618472683369,0.018605354711843897,0.9791256995915898,6611,243389,0.013312,0.0,0.9967064635652532,0.0032935364347468094,4858,0.17142857142857143,0.8285714285714286,0.0,70,0.0,0.009651076466221232,1347,0.16666666666666666,0.0,66
offroad_course,7,front_roi,0.1,5,False,29940,14419,4990.0,True,446,0.076141357421875,4.726155833357855,0.018966731311376207,0.1247333550766837,0.006087546479249757,5295,92419,0.057293413691989745,0.02118,0,0.903010033444816,0.04084102253819392,0.07814761215629522,0.028739978823173497,0.9304189986386325,6611,243389,0.021888,0.02840675174969123,0.9660354055166736,0.005557842733635241,4858,0.32857142857142857,0.6714285714285714,0.0,70,0.10244988864142539,0.008908685968819599,1347,0.3333333333333333,0.0,66
offroad_course,7,front_roi,0.2,5,False,46362,22339,7727.0,True,448,0.1179046630859375,5.85302866670645,0.01879323782497707,0.12520035664699217,0.005854009573862542,6890,92419,0.07455176965775435,0.02756,0,0.9058441558441559,0.042202389956133714,0.08064749241219829,0.038118287702314325,0.9196793223415519,6611,243389,0.028264,0.02840675174969123,0.9637710992177851,0.007822149032523672,4858,0.37142857142857144,0.6285714285714286,0.0,70,0.10244988864142539,0.012620638455827766,1347,0.3787878787878788,0.0,66
offroad_course,7,raysense,0.02,5,False,7568,3701,1261.3333333333333,True,51,0.019246419270833332,7.494369166655209,0.010136987289801138,0.08892478481899187,0.004673807887125754,2218,92419,0.02399939406399117,0.008872,0,0.926829268292683,0.0057479957646347,0.011425135297654841,0.006201784903947965,0.9880502193314173,6611,243389,0.008976,0.0037052284890901604,0.9962947715109098,0.0,4858,0.02857142857142857,0.9714285714285714,0.0,70,0.013363028953229399,0.0,1347,0.030303030303030304,0.0,66
offroad_course,7,raysense,0.05,5,False,19130,9385,3188.3333333333335,True,82,0.048650105794270836,8.59871166665016,0.012890524794016025,0.10392801887609603,0.005060562977224739,4019,92419,0.04348672891937805,0.016076,0,0.9404761904761905,0.011949780668582665,0.02359970126960418,0.017546513386779608,0.9705037059446378,6611,243389,0.016296,0.0084396871140387,0.9890901605599012,0.002470152326060107,4858,0.12857142857142856,0.8714285714285714,0.0,70,0.030438010393466965,0.005939123979213066,1347,0.13636363636363635,0.0,66
offroad_course,7,raysense,0.1,5,False,38304,18596,6384.0,True,238,0.097412109375,11.815907166673393,0.012332367840887735,0.09696775895424552,0.005097970479719116,6529,92419,0.07064564645797942,0.026116,0,0.9017341040462428,0.02359703524428982,0.04599056603773585,0.026017243987293905,0.9503857207684163,6611,243389,0.026488,0.015644298065047343,0.9812680115273775,0.003087690407575134,4858,0.32857142857142857,0.6714285714285714,0.0,70,0.0556792873051225,0.005196733481811433,1347,0.3333333333333333,0.0,66
offroad_course,7,raysense,0.2,5,False,74856,35656,12476.0,True,244,0.19036865234375,14.303338833315138,0.012318365585537595,0.09902533606760691,0.004603692361396738,9771,92419,0.10572501325485019,0.039084,0,0.9130434782608695,0.025412191801542885,0.04944812362030906,0.03826955074875208,0.936318257449705,6611,243389,0.03948,0.01585014409221902,0.982297241663236,0.0018526142445450802,4858,0.3142857142857143,0.6714285714285714,0.014285714285714285,70,0.05716406829992576,0.004454342984409799,1347,0.3181818181818182,0.015151515151515152,66
offroad_course,7,full,1.0,10,False,720896,344243,65536.0,True,2001,1.0,22.721925272745384,0.004917628184272714,0.06670421465875619,0.0031801770005756708,41210,92419,0.4459039807831723,0.16484,0,0.9247159090909091,0.09847224323097867,0.17799043062200956,0.06443805778248374,0.8370896989865376,6611,243389,0.165688,0.04672704816797036,0.9382461918484973,0.015026759983532317,4858,0.5142857142857142,0.4857142857142857,0.0,70,0.147735708982925,0.0400890868596882,1347,0.5303030303030303,0.0,66
offroad_course,7,uniform,0.02,10,False,14080,7040,1280.0,True,242,0.01953125,1.7269333636084576,0.0038421603305857375,0.02978079008615252,0.00507332342222536,4567,92419,0.04941624557720815,0.018268,0,0.9889705882352942,0.04068975949175616,0.07816359145721342,0.008319467554076539,0.9509907729541673,6611,243389,0.019012,0.03272951832029642,0.9654178674351584,0.0018526142445450802,4858,0.11428571428571428,0.8571428571428571,0.02857142857142857,70,0.11210096510764662,0.005196733481811433,1347,0.12121212121212122,0.030303030303030304,66
offroad_course,7,uniform,0.05,10,False,36080,18040,3280.0,True,525,0.050048828125,2.499773909097381,0.003001958564331987,0.023944921296443145,0.0047537089375076225,8256,92419,0.0893322801588418,0.033024,0,0.961139896373057,0.0561185902284072,0.10604544804916392,0.011949780668582665,0.9319316291030101,6611,243389,0.03384,0.04013997529847674,0.9578015644298065,0.0020584602717167557,4858,0.22857142857142856,0.7571428571428571,0.014285714285714285,70,0.1358574610244989,0.005196733481811433,1347,0.24242424242424243,0.015151515151515152,66
offroad_course,7,uniform,0.1,10,False,61952,29743,5632.0,True,722,0.0859375,3.2834966363514635,0.0027516894213523544,0.021149351828272402,0.004600089052388902,10858,92419,0.11748666399766282,0.043432,0,0.9571428571428572,0.060807744667977615,0.11435073247048784,0.012554832854333686,0.9266374224776887,6611,243389,0.044272,0.042198435570193496,0.955537258130918,0.0022643062988884316,4858,0.24285714285714285,0.7571428571428571,0.0,70,0.14105419450631032,0.007423904974016332,1347,0.24242424242424243,0.0,66
offroad_course,7,uniform,0.2,10,False,120384,58543,10944.0,True,1041,0.1669921875,5.132713363629839,0.0023540192350308634,0.019846070968052795,0.004261962557763753,16625,92419,0.17988725262121424,0.0665,0,0.9427966101694916,0.06731205566480108,0.1256529719045602,0.02208440477991227,0.9106035395552866,6611,243389,0.067364,0.0438452037875669,0.9526554137505147,0.003499382461918485,4858,0.3142857142857143,0.6714285714285714,0.014285714285714285,70,0.1447661469933185,0.008908685968819599,1347,0.3181818181818182,0.015151515151515152,66
offroad_course,7,front_roi,0.02,10,False,13541,6698,1231.0,True,182,0.0187835693359375,1.7664950909296417,0.005703086004729322,0.038256343158938416,0.005772708035954414,3538,92419,0.038282171414968785,0.014152,0,0.9497206703910615,0.025714717894418395,0.050073637702503684,0.013462411132960218,0.9608228709726214,6611,243389,0.014412,0.014203375874845615,0.9837381638534376,0.0020584602717167557,4858,0.24285714285714285,0.7571428571428571,0.0,70,0.051224944320712694,0.005939123979213066,1347,0.24242424242424243,0.0,66
offroad_course,7,front_roi,0.05,10,False,27632,13306,2512.0,True,438,0.038330078125,2.4249126363739295,0.005603146727314397,0.04099807355161952,0.005585215798818986,5638,92419,0.06100477174606953,0.022552,0,0.9371069182389937,0.04507638783845107,0.08601529802280272,0.022235667826350024,0.9326879443351989,6611,243389,0.023124,0.029641827912721283,0.9668587896253602,0.003499382461918485,4858,0.3142857142857143,0.6714285714285714,0.014285714285714285,70,0.10616184112843356,0.008908685968819599,1347,0.3181818181818182,0.015151515151515152,66
offroad_course,7,front_roi,0.1,10,False,54890,26491,4990.0,True,1157,0.076141357421875,4.069852272757337,0.017782642885289964,0.13194662326641052,0.005840308772814853,8589,92419,0.09293543535420205,0.034356,0,0.912,0.06897594917561639,0.1282520039375615,0.03615186809862351,0.8948721827257601,6611,243389,0.035048,0.037463976945244955,0.9553314121037464,0.007204610951008645,4858,0.4,0.6,0.0,70,0.12472160356347439,0.017074981440237565,1347,0.4090909090909091,0.0,66
offroad_course,7,front_roi,0.2,10,False,84997,41034,7727.0,True,1360,0.1179046630859375,5.207708000036539,0.015931880312182657,0.12436741103947588,0.005560006991434994,11113,92419,0.12024583689501077,0.044452,0,0.9226713532513181,0.07941309937982151,0.14623955431754873,0.04870670095295719,0.8718801996672213,6611,243389,0.045272,0.044462741869081925,0.9468917249897078,0.008645533141210375,4858,0.4714285714285714,0.5285714285714286,0.0,70,0.1447661469933185,0.0200445434298441,1347,0.48484848484848486,0.0,66
offroad_course,7,raysense,0.02,10,False,13856,6778,1259.6363636363637,True,199,0.01922052556818182,7.109974727262108,0.009548573192416006,0.08249602444878014,0.0056352673217530125,3701,92419,0.04004587801209708,0.014804,0,0.9473684210526315,0.027227348358795946,0.0529333921482135,0.011344728482831645,0.9614279231583724,6611,243389,0.015164,0.016673528200905723,0.9818855496088925,0.001440922190201729,4858,0.12857142857142856,0.8714285714285714,0.0,70,0.060133630289532294,0.002969561989606533,1347,0.13636363636363635,0.0,66
offroad_course,7,raysense,0.05,10,False,35035,17225,3185.0,True,482,0.0485992431640625,8.799114454528866,0.0090880785280782,0.08527537779884199,0.0053760170308427965,6408,92419,0.06933639186747313,0.025632,0,0.9624664879356568,0.05430343367115414,0.10280641466208477,0.014823778550900016,0.9308727877779458,6611,243389,0.026328,0.03478797859201317,0.9635652531906134,0.0016467682173734047,4858,0.32857142857142857,0.6714285714285714,0.0,70,0.11804008908685969,0.004454342984409799,1347,0.3333333333333333,0.0,66
offroad_course,7,raysense,0.1,10,False,70208,34076,6382.545454545455,True,996,0.09738991477272728,10.70053809090413,0.010955067772034073,0.10082098209716882,0.0051011251797914115,10249,92419,0.1108971099016436,0.040996,0,0.9466950959488273,0.06716079261836333,0.12542372881355932,0.0331266071698684,0.8997126002117682,6611,243389,0.04178,0.040345821325648415,0.9573898723754631,0.0022643062988884316,4858,0.45714285714285713,0.5428571428571428,0.0,70,0.13659985152190052,0.005196733481811433,1347,0.4696969696969697,0.0,66
offroad_course,7,raysense,0.2,10,False,137082,65387,12462.0,True,1356,0.190155029296875,13.423562090896336,0.009042193859800318,0.08925172641441904,0.004608510250634606,15420,92419,0.1668488081455112,0.06168,0,0.9275618374558304,0.07941309937982151,0.14630068273651942,0.04159733777038269,0.8789895628497958,6611,243389,0.062496,0.04240428159736517,0.9534787978592013,0.004116920543433511,4858,0.4857142857142857,0.5142857142857142,0.0,70,0.14179658500371195,0.014105419450631032,1347,0.5,0.0,66
offroad_course,7,full,1.0,15,False,1048576,501781,65536.0,True,2432,1.0,22.29843037500956,0.0035090521910911255,0.053823453448141045,0.0027704773308032697,53202,92419,0.5756608489596295,0.212808,0,0.9378596087456847,0.12327938284677054,0.21791443850267378,0.07063984268643171,0.8060807744667977,6611,243389,0.213324,0.05413750514615068,0.9324825030876904,0.013379991766158913,4858,0.5571428571428572,0.44285714285714284,0.0,70,0.17074981440237566,0.02969561989606533,1347,0.5757575757575758,0.0,66
offroad_course,7,uniform,0.02,15,False,20480,10240,1280.0,True,479,0.01953125,1.5195414374744587,0.007270882067234068,0.05373959013901353,0.005577988154629248,6389,92419,0.06913080643590604,0.025556,0,0.9851485148514851,0.060202692482226594,0.11347113328581612,0.008319467554076539,0.9314778399636968,6611,243389,0.026228,0.040345821325648415,0.9584191025113216,0.0012350761630300535,4858,0.18571428571428572,0.7714285714285715,0.04285714285714286,70,0.1321455085374907,0.003711952487008166,1347,0.19696969696969696,0.045454545454545456,66
offroad_course,7,uniform,0.05,15,False,52480,26240,3280.0,True,893,0.050048828125,2.2196856874998616,0.005696956129803954,0.045915122749837674,0.004977314161570574,11182,92419,0.1209924366201755,0.044728,0,0.9588014981273408,0.07744667977613069,0.14331700489853044,0.022235667826350024,0.9003176523975193,6611,243389,0.04538,0.044462741869081925,0.9534787978592013,0.0020584602717167557,4858,0.3142857142857143,0.6857142857142857,0.0,70,0.1447661469933185,0.005196733481811433,1347,0.3333333333333333,0.0,66
offroad_course,7,uniform,0.1,15,False,90112,43530,5632.0,True,1083,0.0859375,3.036471874985125,0.0028262111587238343,0.01936262053650813,0.0045825705404854925,14799,92419,0.16012941061902855,0.059196,0,0.9575645756457565,0.07850552110119498,0.145113938207745,0.02102556345484798,0.900468915443957,6611,243389,0.059784,0.04487443392342528,0.9493618773157678,0.005763688760806916,4858,0.3,0.6571428571428571,0.04285714285714286,70,0.14625092798812175,0.015590200445434299,1347,0.30303030303030304,0.045454545454545456,66
offroad_course,7,uniform,0.2,15,False,175104,85513,10944.0,True,1428,0.1669921875,4.816316999992409,0.0038479458250226667,0.038363267649837614,0.004146120081800736,22036,92419,0.23843581947435052,0.088144,0,0.9565943238731218,0.08667372560883377,0.1589459084604716,0.036000605052185754,0.8773256693389805,6611,243389,0.088696,0.04755043227665706,0.9495677233429395,0.002881844380403458,4858,0.44285714285714284,0.5571428571428572,0.0,70,0.1544172234595397,0.008908685968819599,1347,0.45454545454545453,0.0,66
offroad_course,7,front_roi,0.02,15,False,19696,9840,1231.0,True,182,0.0187835693359375,1.5026208750157366,0.007833595297488567,0.047197855318080635,0.006056190020365511,5062,92419,0.054772287083824756,0.020248,0,0.9711191335740073,0.04068975949175616,0.0781068524970964,0.02132808954772349,0.9379821509605204,6611,243389,0.02048,0.0168793742280774,0.975916014820914,0.007204610951008645,4858,0.24285714285714285,0.7142857142857143,0.04285714285714286,70,0.05790645879732739,0.017817371937639197,1347,0.24242424242424243,0.045454545454545456,66
offroad_course,7,front_roi,0.05,15,False,40192,19480,2512.0,True,616,0.038330078125,2.2217396875063855,0.010664465194435256,0.06935330776490675,0.006058719632739712,7716,92419,0.08348932578798732,0.030864,0,0.959051724137931,0.06731205566480108,0.12579505300353358,0.036605657237936774,0.8960822870972621,6611,243389,0.0315,0.04158089748867847,0.9545080279950597,0.003911074516261836,4858,0.4,0.6,0.0,70,0.13956941351150706,0.011878247958426132,1347,0.4090909090909091,0.0,66
offroad_course,7,front_roi,0.1,15,False,79840,38756,4990.0,True,1453,0.076141357421875,3.72413137500871,0.014101644549875586,0.1090830391500401,0.005687908726889488,11547,92419,0.12494184096343826,0.046188,0,0.934971098265896,0.09786719104522765,0.17718745720936602,0.04326123128119801,0.8588715776735744,6611,243389,0.046852,0.05166735282009057,0.9409221902017291,0.007410456978180321,4858,0.42857142857142855,0.5714285714285714,0.0,70,0.16555308092056423,0.014105419450631032,1347,0.4393939393939394,0.0,66
offroad_course,7,front_roi,0.2,15,False,123632,60018,7727.0,True,1717,0.1179046630859375,4.814050625029154,0.012030746868840966,0.10076468096524369,0.005237271376054954,14864,92419,0.1608327292007055,0.059456,0,0.9427430093209055,0.10709423687793072,0.1923390383048085,0.05505974890334291,0.8378460142187264,6611,243389,0.0601,0.0531082750102923,0.9370111156854672,0.009880609304240428,4858,0.4714285714285714,0.5285714285714286,0.0,70,0.16778025241276912,0.021529324424647365,1347,0.48484848484848486,0.0,66
offroad_course,7,raysense,0.02,15,False,20144,9878,1259.0,True,348,0.0192108154296875,6.924494374992207,0.008563718656890047,0.07195814624355404,0.005771046378813562,5168,92419,0.05591923738625174,0.020672,0,0.9567567567567568,0.05354711843896536,0.10141813493768802,0.009832098018454092,0.9366207835425805,6611,243389,0.02112,0.03190613421160972,0.9648003293536435,0.0032935364347468094,4858,0.15714285714285714,0.8428571428571429,0.0,70,0.10393466963622866,0.008908685968819599,1347,0.16666666666666666,0.0,66
offroad_course,7,raysense,0.05,15,False,50940,25271,3183.75,True,791,0.048580169677734375,8.449632749986336,0.007929765950823184,0.07045492064847571,0.0051494189322714035,8846,92419,0.09571624882329391,0.035384,0,0.9619047619047619,0.0763878384510664,0.14153587443946186,0.016638935108153077,0.9069732264407805,6611,243389,0.03596,0.0446685878962536,0.9538904899135446,0.001440922190201729,4858,0.32857142857142857,0.6714285714285714,0.0,70,0.14550853749072012,0.003711952487008166,1347,0.3333333333333333,0.0,66
offroad_course,7,raysense,0.1,15,False,102128,49681,6383.0,True,1363,0.0973968505859375,10.187872937493125,0.008874936935306117,0.08199726068928752,0.004830106126870743,13599,92419,0.14714506757268528,0.054396,0,0.9480916030534351,0.09393435183784601,0.1709331131296449,0.030706398426864318,0.8753592497352897,6611,243389,0.054924,0.0446685878962536,0.953067105804858,0.0022643062988884316,4858,0.4714285714285714,0.5285714285714286,0.0,70,0.14550853749072012,0.005196733481811433,1347,0.48484848484848486,0.0,66
offroad_course,7,raysense,0.2,15,False,199308,95540,12456.75,True,1744,0.19007492065429688,12.964577624998697,0.0070136881942237635,0.07217209226987115,0.004362077341065529,20451,92419,0.22128566636730543,0.081804,0,0.9335142469470827,0.10406897594917562,0.18726183995645074,0.0446225986991378,0.8513084253516866,6611,243389,0.082324,0.04569781803211198,0.9458624948538493,0.0084396871140387,4858,0.5142857142857142,0.4857142857142857,0.0,70,0.1492204899777283,0.024498886414253896,1347,0.5303030303030303,0.0,66
offroad_course,7,full,1.0,20,False,1376256,660399,65536.0,True,4783,1.0,22.659687904776895,0.0028402591919485165,0.045761876004163836,0.002472670353105903,63823,92419,0.6905831052056395,0.255292,0,0.9303307529908516,0.19996974739071244,0.3291832669322709,0.06670700347905006,0.7333232491302375,6611,243389,0.256948,0.11836146562371347,0.8678468505557843,0.013791683820502264,4858,0.6571428571428571,0.34285714285714286,0.0,70,0.3882702301410542,0.03637713437268003,1347,0.6818181818181818,0.0,66
offroad_course,7,uniform,0.02,20,False,26880,13440,1280.0,True,494,0.01953125,1.3592932856941584,0.010610010611464113,0.0758744900381229,0.005970732251941864,8029,92419,0.08687607526590853,0.032116,0,0.9778270509977827,0.06670700347905006,0.12489379779099405,0.024655876569354106,0.9086371199515958,6611,243389,0.03278,0.04075751337999177,0.9567723342939481,0.002470152326060107,4858,0.2857142857142857,0.7,0.014285714285714285,70,0.133630289532294,0.003711952487008166,1347,0.30303030303030304,0.015151515151515152,66
offroad_course,7,uniform,0.05,20,False,68880,34440,3280.0,True,1123,0.050048828125,2.0630298095219195,0.00781208676524786,0.06487368359496838,0.0050768473948883085,13694,92419,0.14817299473052079,0.054776,0,0.9441707717569786,0.08697625170170928,0.1592797783933518,0.03675692028437453,0.8762668280139162,6611,243389,0.05542,0.0446685878962536,0.9514203375874846,0.003911074516261836,4858,0.42857142857142855,0.5714285714285714,0.0,70,0.14550853749072012,0.005939123979213066,1347,0.45454545454545453,0.0,66
offroad_course,7,uniform,0.1,20,False,118272,57584,5632.0,True,1498,0.0859375,2.914231666669106,0.0023448575423110486,0.01436428526258523,0.004486807084258786,18525,92419,0.20044579577792446,0.0741,0,0.9516380655226209,0.09227045832703071,0.16822945394373967,0.027529874451671456,0.8801996672212978,6611,243389,0.074788,0.04960889254837381,0.9442157266364759,0.006175380815150268,4858,0.4857142857142857,0.5142857142857142,0.0,70,0.1633259094283593,0.017074981440237565,1347,0.5,0.0,66
